show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average
61019,TV Show,Street Outlaws,,"James Love, Jeff Lutz, Sean Whitley, Chris Dave, Justin Shearer",United States of America,2013-12-16,2013,8.0,1 Seasons,Reality,en,"From a 1969 Chevy Nova to a race-ready farm truck, the vehicles - and their drivers - come in all shapes and sizes and have one thing in common: the need for speed. But according to the STREET OUTLAWS of Oklahoma City - home to one of the largest undercover street racing rings in America – if you’re not on “the list,” you don’t matter. The “list” contains the 10 fastest street-racing cars in Oklahoma City and they are the best of the best. Not only will these guys will do anything -ANYTHING- to get ranked on this list, they’ll do whatever it takes to STAY ranked. Street racing comes first - before family, before friends and before work. The stakes are high and these drivers will put everything on the line to get to top, where there can only be one #1.",68.886,64.0,8.0
42295,TV Show,Hemlock Grove,,"Landon Liboiron, Bill Skarsgård, Famke Janssen, Madeleine Martin, Camille De Pazzis",United States of America,2013-04-19,2013,7.1,1 Seasons,"Mystery, Drama",en,"One cannot quench his all-consuming thirst. The other cannot tame the beast clawing its way out. In the sleepy Pennsylvania village of Hemlock Grove, two young men struggle to accept painful truths: about family, themselves, the mystery of the White Tower - and a terrifying new threat so powerful it will turn them from predators into prey.",56.669,508.0,7.1
89612,TV Show,Brothers Like These,,"Liu Mengmeng, Da Bing, Ai Ru, Wang Ning, Zhang Zidong",,2013-03-29,2013,0.0,1 Seasons,Comedy,zh,,65.156,0.0,0.0
60728,TV Show,Kill la Kill,,"Ami Koshimizu, Ryoka Yuzuki, Aya Suzaki, Akio Nojima, Katsuyuki Konishi",Japan,2013-10-04,2013,8.198,1 Seasons,"Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy",ja,"Honnouji Academy is forcefully ruled by the iron-fisted control of its student council and its president, Satsuki Kiryuin. Transfer student, Ryuko Matoi, arrives on campus carrying a giant sword, that is actually half of a scissor. She is looking for the woman who holds the other half of her sword who killed her father. It is said that Satsuki Kiryuin knows the identity of the killer but when Ryuko confronts her she is beaten by the student council and their powerful ""Goku Uniforms"" whom she cannot match in strength. However, once Ryuko receives her own ""Kamui"" by the name of Senketsu, the odds are lifted in her favor.",52.141,472.0,8.198
44788,TV Show,Best Time,Lai Chun Tsang,"Janine Chang Chun-Ning, Wallace Chung, Jia Nailiang, Han Xiting",China,2013-11-20,2013,10.0,1 Seasons,"Drama, Unknown",zh,"A 'leftover lady' (refers to unmarried women over the age of 30) meets Song Yi, a talented man for whom she has had a crush on for years. To get closer to Song Yi, Su Man gives up her own promising future just to work with him. Despite her efforts, Lu Li Cheng, a man with whom she has had several conflicts, becomes her superior. Su Man treats him like a thorn in her side, yet he develops feelings for Su Man due to their interactions. Just when Su Man and Song Yi's relationship gets on the right track, unforeseen events occur as Su Man and Song Yi's past romances slowly surface.",66.418,1.0,10.0
49010,TV Show,The Fall,,"Gillian Anderson, Jamie Dornan, Niamh McGrady, John Lynch, Colin Morgan","Ireland, United Kingdom",2013-05-12,2013,7.661,1 Seasons,"Drama, Crime",en,"When the Police Service of Northern Ireland are unable to close a case after 28 days, Detective Superintendent Stella Gibson of the Metropolitan Police Service is called in to review the case. Under her new leadership, the local detectives must track down and stop a serial killer who is terrorising the city of Belfast.",52.127,859.0,7.661
80094,TV Show,As Canalhas,"Vicente Amorim, Anne Pinheiro Guimarães, Pedro Freire",,Brazil,2013-05-05,2013,7.5,1 Seasons,Comedy,pt,,59.679,2.0,7.5
59690,TV Show,The Great British Sewing Bee,Ivan Youlden,"Patrick Grant, Kiell Smith-Bynoe, Esme Young",United Kingdom,2013-04-02,2013,7.9,1 Seasons,Reality,en,Amateur sewers take on challenges as they compete to be named Britain's best home sewer.,53.121,14.0,7.9
45997,TV Show,The Devil Is a Part-Timer!,,"Ryota Osaka, Yoko Hikasa, Nao Toyama, Yuki Ono, Hiro Shimono",Japan,2013-04-04,2013,7.5,1 Seasons,"Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure",ja,"Foiled by a hero when he’s inches away from conquering the world, the devil finds himself in modern-day Tokyo. With no real-world skills to speak of, the devil is forced to make ends meet flipping burgers at a fast food joint! To stall any further plans of world domination, the hero tracks the devil’s trail and takes on the lowly tasks of a telemarketer.",51.398,258.0,7.5
63200,TV Show,Kripo Holstein - Mord und Meer,Zbynek Cerven,"Katharina Küpper, Daniel Roesner, Ina Holst, Christoph Hagen Dittmann, Björn Bugri",Germany,2013-10-09,2013,0.0,1 Seasons,Crime,de,,68.104,0.0,0.0
68981,TV Show,The Sindjelic Family,,"Vojislav Brajović, Boris Komnenić, Brankica Sebastijanović, Nemanja Pavlović, Milos Klanšček",Serbia,2013-10-13,2013,9.5,1 Seasons,Comedy,sr,,55.654,2.0,9.5
81733,TV Show,Alias el Mexicano,,"Juan Sebastián Calero, Biassini Segura, Carolina Gaitán, Rafael Novoa, Fabio Rubiano",Colombia,2013-11-05,2013,7.586,1 Seasons,"Drama, Action & Adventure",es,,58.584,181.0,7.586
110438,TV Show,Temporary Name,Ahmed Nader Galal,"Youssef El Sherif, Zaki Fatin Abdel Wahab, Riham Hagag, Safaa Al Toukhy, Sherry Adel",Egypt,2013-07-10,2013,6.0,1 Seasons,Drama,ar,"A businessman decides to return home after ten years abroad, during which time he's achieved all the success and wealth in the world. After a fateful accident, he loses his memory and struggles to know his true self and identity, as each episode unveils a further piece of the puzzle.",47.853,1.0,6.0
73952,TV Show,Bukan Kerana Aku Tak Cinta,Jamal Khan,"Sharnaaz Ahmad, Nelydia Senrose, Iqram Dinzly, Adeline Tsen, Tony Eusoff",Malaysia,2013-12-09,2013,0.0,1 Seasons,Drama,ms,"A man of mixed Malay-Chinese immigrated after committing many crimes before. Ahmad Ziyad Bin Iskandar Foo or better known as Jebat, was raised by a gangster family after his parents were killed. However, Jebat changed after one incident and met with his brother, Wahab and his brother's employer, Uwais who helped him a lot.",68.025,0.0,0.0
210302,TV Show,Galileo 360°,,Funda Vanroy,Germany,2013-09-06,2013,0.0,1 Seasons,Documentary,de,,57.761,0.0,0.0
64325,TV Show,Herzensbrecher – Vater von vier Söhnen,,"Simon Böer, Tom Hoßbach, Lukas Karlsch, Carlo Bohnenkamp, Johanna Hens",Germany,2013-11-02,2013,6.3,1 Seasons,Family,de,,61.325,3.0,6.3
44242,TV Show,Devious Maids,,"Ana Ortiz, Grant Show, Dania Ramirez, Rebecca Wisocky, Roselyn Sánchez",United States of America,2013-06-23,2013,7.1,1 Seasons,"Drama, Mystery",en,"The series centers on four Latina maids working in the homes of Beverly Hills’ wealthiest and most powerful families, and a newcomer who made it personal after a maid was murdered and determined to uncover the truth behind her demise, and in the process become an ally in their lives.",55.452,139.0,7.1
197914,TV Show,老严有女不愁嫁,,"Li Youbin, Sui Junbo, Xu Honghao, Shi Lanya, Liu Peiqing",China,2013-01-14,2013,0.0,1 Seasons,Drama,zh,"Retired security chief Yan Chaling is protective of his daughter, Yan Xiaocan, who secretly dates Wen Wengan, the son of his rival. As their families clash, Xiaocan and Wengan navigate love, misunderstandings, and new challenges that test their relationship.",46.691,0.0,0.0
56964,TV Show,East Los High,,"Vannessa Vasquez, Alexandra Rodriguez, Danielle Vega, Gabriel Chavarria, Carlito Olivero",,2013-06-03,2013,6.8,1 Seasons,Drama,en,"East Los High is not your typical high school. Dance, sex, romance, and mystery are at the heart of this inner city school in East LA where two teenage cousins—Jessie, a 16-year-old virgin and Maya, a troubled runaway with a violent past —fall in love with Jacob, a popular football player. From this forbidden love triangle, Maya, Jessie and Jacob, along with their close friends must face true-to-life decisions during a single dramatic and breath-taking year that will mark their lives forever.",71.084,14.0,6.8
59137,TV Show,Emma Approved,Bernie Su,"Joanna Sotomura, Brent Bailey, Dayeanne Hutton, James Brent Isaacs",,2013-10-07,2013,9.3,1 Seasons,"Comedy, Drama",en,"Jane Austen's Emma Woodhouse, re-imagined as a bold, smart, idealistic, and audacious young entrepreneur with an expertise in life coaching and matchmaking, decides to start documenting her ""greatness"" for future achievements. Emma partners up with lifelong friend Alex Knightley, whose straight, logical, business mind clashes against Emma constantly, yet is exactly what she needs.",71.438,3.0,9.3
79293,TV Show,We Get Married,Jiang Liu,"Huang Haibo, Gao Yuanyuan, Zhang Kaili, Tong Wang, Tu Songyan",China,2013-11-06,2013,7.5,1 Seasons,"Family, Comedy, Drama",zh,"32-year-old Yang Tao is a beautiful single lady who works as a hotel manager. Yang Tao's mother is anxious for her to settle down to start a family and constantly sets her up on outrageous blind dates much to her despair. Guo Ran is a 35-year-old bachelor who settles divorce cases at the national registry of marriage. Due to the ugly scenarios that he consistently witnesses at work, he adopts a cynical view of marriage. One day, Guo Ran's buddy, Xi Feng, decides to set him up on a blind date with his cousin-in-law who happens to be Yang Tao. The pair start off on bad terms but grow closer as they learn to come to terms with their past failed romances.",60.023,4.0,7.5
44810,TV Show,The Dumping Ground,,"Kia Pegg, Sarah Rayson, Stacy Liu, Connor Byrne, Miles Butler-Hughton",,2013-01-04,2013,7.5,1 Seasons,"Family, Kids",en,"The Dumping Ground is a British children's television series, which premiered on 4 January 2013 on CBBC and BBC HD. The series is a spin-off from The Story of Tracy Beaker and Tracy Beaker Returns. The first series aired until March 2013, with a second series confirmed for January 2014.",71.212,12.0,7.5
84690,TV Show,Kumokiri Nizaemon,,"Toru Tezuka, Kiichi Nakai, Rina Uchiyama, Sen Yamamoto, Manko Kurenai",Japan,2013-04-10,2013,7.6,1 Seasons,"Drama, Mystery",ja,"During the Kyoho period in the reign of Tokugawa Yoshimune, there is a gang of thieves active not just in Edo but also the Tokaido and the Nakasendo, and all across the Kansai region, stealing large sums of money with skillful techniques. They only target the very wealthy and never kill or injure people. They appear with the clouds and disappear like the mist. On the night that the beautiful Ochiyo is to become the bride of a dry goods dealer, a large amount of money hidden inside the shop is stolen. The gang disappears without injuring anyone. It was a two-year plan to marry Ochiyo off so that she could bring them in. The leader of this gang is Kumokiri Nizaemon, the greatest bandit of all time. He keeps a rein on his highly-skilled and notorious followers Nanabake no Ochiyo, Kinezumi no Kichigoro, Subashiri no Kumagoro, Ingakozo Rokunosuke and others.",52.618,5.0,7.6
158532,TV Show,Clique,,"Mouloud Achour, Pauline Claviere",France,2013-09-01,2013,4.5,1 Seasons,"Talk, News",fr,,56.81,3.0,4.5
60950,TV Show,Sex Sent Me to the ER,,,United States of America,2013-12-28,2013,6.8,1 Seasons,"Documentary, Reality",en,"Sex in a tree? A quickie in the closet? Laundry room relations? These are just a few of the out-of-the-ordinary places where amorous adventurers go to get intimate with their other halves. But few people expect to land themselves in the emergency room as a result! Brought to life for Discovery Fit & Health by GRB Entertainment, the production company behind the hit show UNTOLD STORIES OF THE ER, this all-new series documents the real-life and often hilarious stories of what happens when a little action leads to a medical crisis. Retold by emergency room physicians and the actual couples who, in the heat of the moment, got themselves into a fix and needed a doctor to fix it, this series illustrates how loving couples cope when sex goes outrageously wrong.",70.701,11.0,6.8
1427,TV Show,Broadchurch,"James Strong, Euros Lyn","David Tennant, Olivia Colman, Julie Hesmondhalgh, Mark Bazeley, Lenny Henry",United Kingdom,2013-03-04,2013,7.9,1 Seasons,"Crime, Drama, Mystery",en,"The murder of a young boy in a small coastal town brings a media frenzy, which threatens to tear the community apart.",49.575,859.0,7.9
130728,TV Show,DD Fist of the North Star,,"Shinnosuke Tachibana, Kazuya Ichijo, Tomokazu Seki, Shuta Morishima, Mao Ichimichi",Japan,2013-04-03,2013,7.0,1 Seasons,"Animation, Comedy",ja,,59.101,1.0,7.0
225685,TV Show,我的抗战之猎豹突击,,"Zhu Yongteng, Liu Sitong, Chunguang Wei, Li Jie, Yue Yueli",,2013-08-05,2013,0.0,1 Seasons,,zh,,70.281,0.0,0.0
54619,TV Show,Pots of Gold,"Lee Hyung Sun, Yoon Ji-hoon, Choi Eun-gyung","Yeon Jeong-hun, Han Ji-hye, Baek Jin-hee, Park Seo-jun, Kim Hyung-jun","South Korea, United States of America",2013-04-06,2013,1.0,1 Seasons,"Drama, Comedy, Family",ko,"The drama explores love, marriage and divorce through a case of mistaken identity, while making good-humored fun of a middle class family and their pretensions.",53.562,1.0,1.0
58867,TV Show,Life of Lies,,"Mayrín Villanueva, David Zepeda, Diego Olivera, Altaír Jarabo, Adriana Roel",Mexico,2013-06-03,2013,0.0,1 Seasons,Drama,es,"Mentir para vivir is a Mexican telenovela produced by Rosy Ocampo for Televisa. The telenovela is written by Maria Zarattini, who last wrote La Fuerza del Destino. Mayrín Villanueva and David Zepeda star as the protagonists, while Altair Jarabo, Leticia Perdigón and Diego Olivera star as the antagonists.",70.025,0.0,0.0
79254,TV Show,One Well-Raised Daughter,,"Jeong Eun-woo, Yoon Se In, Park Han-byul, Lee Tae-gon, Kim Joo-young",,2013-12-02,2013,5.5,1 Seasons,,ko,"Jang Ha Na is the fourth daughter of the eldest son of a family that’s been making soy sauce for hundred of years. She has to dress up like a man because of their financial situation. The family needs a male representative for their soy sauce business. After giving birth to four daughters, they gave up for trying for the male heir and the fourth daughter will just have to pretend tobe a boy and act like a son within the family.",50.049,2.0,5.5
49471,TV Show,Danganronpa: The Animation,,"Megumi Ogata, Yoko Hikasa, Kanata Hongo, Chiwa Saito, Junichi Suwabe",Japan,2013-07-05,2013,7.8,1 Seasons,"Action & Adventure, Animation, Drama, Mystery",ja,"Being just a normal student without a special talent, Makoto Naegi wins a lottery to attend the prestigious Hope's Peak Academy where only the top prodigies attend. However, instead of this being the beginning of a wonderful high school life, it's a ticket to despair, because the only way to graduate from Hope's Peak Academy is to kill one of your fellow students or be one of their victims.",51.198,260.0,7.8
58909,TV Show,Forever Yours,"Ana Lorena Pérez Ríos, Édgar Ramírez, Eduardo Said","Susana González, Guy Ecker, Dominika Paleta, Héctor Suárez Gomís, Ana Martín",Mexico,2013-10-07,2013,0.0,1 Seasons,Drama,es,"Por Siempre mi Amor is an upcoming Mexican telenovela to be produced by Ignacio Sada Madero for Televisa. It is a remake of Mi Segunda Madre, produced by Juan Osorio. in 1990 Canal de las Estrellas will broadcast Mi Segunda Madre after Corazón Indomable concludes in late-September 2013. On June 24, 2013, it was confirmed that Susana González and Guy Ecker will star as the protagonists. Dominika Paleta and Héctor Suárez Gomís will star as the antagonists.",69.052,0.0,0.0
